text,retweet_count,hashtags,user_mentions
"The Scottish Tories have got themselves in a corner. They are now a Brexit supporting party in an overwhelmingly Remain country, which already narrows appeal. But they also can’t even claim to have delivered Brexit. Not much principle or strategic nous on display. https://t.co/OHMU3yj9jA",688,[],[]
"Agree entirely @Ryan_McCuaig - children in care need love and nurture, not rejection and stigmatisation. https://t.co/6lFI1ej15c",131,[],['Ryan_McCuaig']
RT @duncdunlop: This poll into whether a home for children in care should be allowed to open in a local community is happening today in the…,21,[],['duncdunlop']
"If the message Labour takes from English local elections is that they should now be the facilitator of a Tory Brexit, I suspect their troubles will just be beginning. https://t.co/Ho6RTiS9dg",3311,[],[]
"Huge congratulations to Steven Rome @smcrome, new @theSNP councillor in Dundee. Great result.",248,[],"['smcrome', 'theSNP']"
RT @MrVikas: My interview with @Elif_Safak on how stories re-humanise us https://t.co/M4XVwtwMRy https://t.co/uK7WeGLVJ7,25,[],"['MrVikas', 'Elif_Safak']"
"RT @strathearnrose: Here’s the amendments lodged with Parliament, which adopt the recommendations of  @theCCCuk re emissions targets in the…",182,[],"['strathearnrose', 'theCCCuk']"
RT @ScotGovFairer: We value our carers – that’s why we are giving them more through the Carer’s Allowance Supplement. If you care for som…,67,[],['ScotGovFairer']
“Small states flourish in the EU” https://t.co/mG4FaAU4RS,2881,[],[]
"RT @GreenerScotland: Scotland will go greener, faster under new, tougher climate change proposals. @scotgov has lodged amendments to the Cl…",279,[],"['GreenerScotland', 'scotgov']"
"This is an important point - Scotland’s targets do include emissions from aviation and shipping and don’t rely on offsetting. In other words, we are setting the most ambitious statutory targets in the world. https://t.co/iSkojGxoGy",528,[],[]
"RT @Leanne_Dobson: Chair of the @theCCCuk, Lord Deben: “Scotland has been a leader within the UK with many of its policies to tackle clima…",37,[],"['Leanne_Dobson', 'theCCCuk']"
Confirmation by @scotgov today that Scotland's greenhouse gas emissions target will be net-zero by 2045 - continuing our global leadership in tackling climate change. #ClimateEmergency  https://t.co/YiiyxnIp04,856,['ClimateEmergency'],['scotgov']
"Just read this thread. I’ve known @sunnygovanemma since her early days @SunnyGRadio - she is talented, professional and scrupulously impartial. A real credit to journalism. https://t.co/I0Q1ovu48R",148,[],"['sunnygovanemma', 'SunnyGRadio']"
"@itsgood2give Get well soon, Lynne",0,[],['itsgood2give']
Tells you everything you need to know about @theSNP being the only effective opposition to Tories. The ‘pops’ are a real badge of honour for @IanBlackfordMP and colleagues. https://t.co/lGLwl2GCSu,420,[],['theSNP']
Loving my poetry recommendations from @JackieKayPoet https://t.co/Ghgm9yEWGb,21,[],['JackieKayPoet']
RT @Strath_FAI: Export Action Plan: Agree or disagree on the policy actions of the Scottish Government – this is an excellent piece of evid…,39,[],['Strath_FAI']
"RT @stuartgmcintyre: This Export Action Plan from @scotgov is a really good piece of analysis, and the starting point for a step change in…",44,[],"['stuartgmcintyre', 'scotgov']"
"RT @ScotGovFM: 'We want Scottish companies to go out &amp; compete in international market places, just as we want people from outside Scotland…",204,[],['ScotGovFM']
For the pin head dancers of the world - it’s not true. https://t.co/OPAWhDQyYs,292,[],[]
"Actually, there was an emphatic denial - which you’d have heard yourself had you been there 😀 https://t.co/tKAYznPxJU",769,[],[]
RT @lilja1972: Prime Minister of #Iceland @katrinjak surrounded by crime writers @valmcdermid @YrsaSig at @NicolaSturgeon ‘s dinner party a…,92,['Iceland'],"['lilja1972', 'katrinjak', 'valmcdermid', 'YrsaSig', 'NicolaSturgeon']"
"Just back from launching a new export plan for Scotland to hear the latest evidence of the PM’s complete lack of self awareness. As @scotgov gets on with the job, she has no legislation, no policies, no sign of a Queen’s speech, and no clue on how to solve #Brexit. https://t.co/GHh64ZSg1Q",820,['Brexit'],['scotgov']
"Delighted to launch Scotland’s new export growth plan at the National Economic Forum this morning. Our exports are already growing faster than any other part of UK, but working with @ScotChambers @CBI_Scotland and others we can do even better #nef",136,['nef'],"['ScotChambers', 'CBI_Scotland']"
"RT @scotgoveconomy: In 2018, the value of Scotland’s GDP per person increased to £32,800 – higher than the UK average of £31,900. #GDP http…",111,['GDP'],['scotgoveconomy']
RT @WEAll_Alliance: The first public #WEGo event is taking place in Edinburgh with Scotland's First Minister and Iceland's Prime Minister a…,29,['WEGo'],['WEAll_Alliance']
"RT @WEAll_Alliance: FM @NicolaSturgeon opens the first #WEGo policy lab: ""The limitations of GDP have become increasingly clear. Growth is…",90,['WEGo'],"['WEAll_Alliance', 'NicolaSturgeon']"
"RT @WEAll_Alliance: ""The time for leadership is now. Small, progressive countries have a fantastic opportunity to show the way."" @NicolaStu…",54,[],['WEAll_Alliance']
RT @scotfoodjames: Off to National Economic Forum with @NicolaSturgeon &amp; Cabinet. Scotland’s new export growth plan will be launched. Looki…,52,[],"['scotfoodjames', 'NicolaSturgeon']"
"RT @ENABLEScotland: Amazing night at the @ScotParl this evening with over 300 members of the #ENABLEFamily joining @jackiebmsp, @NicolaStur…",20,['ENABLEFamily'],"['ENABLEScotland', 'ScotParl', 'jackiebmsp']"
Such a privilege to celebrate 65 years of @ENABLEScotland in @ScotParl earlier tonight. So many lives made better by the wonderful work they do. #ENABLE65 https://t.co/cqbdWeeuv7,83,['ENABLE65'],"['ENABLEScotland', 'ScotParl']"
"RT @IanDunt: There are some brilliant people running to be Labour MEPs, but no Remainer should vote for them.",1695,[],['IanDunt']
"Confirmation, if it was needed, that Labour is a Brexit supporting party. Problem is a Labour Brexit, just like a Tory Brexit, will hurt Scotland. So if you want to keep Scotland in Europe, and make sure that our voice is heard, vote @theSNP on 23 May. https://t.co/NaHPBN5dM9",1769,[],['theSNP']
RT @ScotGovFM: FM @NicolaSturgeon has welcomed Icelandic Prime Minister @katrinjak to Bute House in Edinburgh for talks on areas of mutual…,390,[],"['ScotGovFM', 'NicolaSturgeon', 'katrinjak']"
RT @rosscolquhoun: 👍 @theSNP is seen as the most anti-Brexit party. https://t.co/CjGGi9LG0Q,195,[],"['rosscolquhoun', 'theSNP']"
Looking forward to welcoming the Prime Minister of Iceland ⁦@katrinjak⁩ to Bute House later. Tomorrow we will both attend the Wellbeing Economy Governments conference.  https://t.co/hVaWpFbAPT,280,[],['katrinjak']
"This is a really dreadful response to a very important question. It doesn’t even engage with the issue. Care experienced young people deserve so much more attention, love and determination to make things better. In Scotland, we are determined to get it right for them. https://t.co/TVOgkGNBGG",466,[],[]
@annalenawinslow @rebeccamakkai It’s one of the best novels I’ve read this year. Really good.,0,[],"['annalenawinslow', 'rebeccamakkai']"
RT @ScotFinEnt: Another packed agenda as leaders from Scotland’s #financialservices industry join @ScotGovFM @NicolaSturgeon @DerekMackaySN…,45,['financialservices'],"['ScotFinEnt', 'ScotGovFM', 'NicolaSturgeon']"
"RT @PhoenixGroupUK: This afternoon we were delighted to host the Financial Services Advisory Board meeting at our Edinburgh office, co-chai…",15,[],['PhoenixGroupUK']
"I wish @kezdugdale the very best for the future. As political opponents, she and I have had our fair share of clashes over the years, but I think she is a big loss to @scottishlabour and to @ScotParl. I hope she enjoys her new challenge. https://t.co/WdXwttOXOr",186,[],"['kezdugdale', 'scottishlabour', 'ScotParl']"
RT @SocSecScot: Cabinet Secretary @S_A_Somerville launches the new Best Start Grant Early Learning Payment. This is £250 for children aged…,131,[],"['SocSecScot', 'S_A_Somerville']"
"Applications for next stage of ⁦@scotgov⁩ Best Start Grant open today. The scheme already makes payments to low income families on birth of a child. Additional payments now available when child starts nursery and, from June, when they start school.  https://t.co/JyiwiZN4zB",341,[],['scotgov']
@Lornafinn @kirstenoswald @AonghasMacLeoid @theSNP Great reading choice!,0,[],"['LornaFinn', 'kirstenoswald', 'AonghasMacLeoid', 'theSNP']"
"A post #SNP19 book recommendation - this by @rebeccamakkai is brilliant. Set in mid 1980s Chicago and modern day Paris, it’s a very moving story about the devastation of the AIDS crisis. https://t.co/8pzDEdwrhx",33,['SNP19'],['rebeccamakkai']
There’s a lot that makes me proud of @theSNP but few things make me more proud than the quality of the young people in our ranks. Feels like just 5 mins (it’s actually 25 years 😱) since I was in @YSINational - great to see it so strong and active today. https://t.co/HSFdUtTOKr,330,[],"['theSNP', 'YSINational']"
"RT @theSNP: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 @NicolaSturgeon: ""So let’s get on with our task.Let us win our independence.Let us build that fairer nation,and l…",722,[],"['theSNP', 'NicolaSturgeon']"
"RT @theSNP: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 ""Let us build that fairer nation, and let Scotland - an independent Scotland - play our part in building the better wor…",403,[],['theSNP']
RT @rosscolquhoun: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 @theSNP is not an ordinary political party. We do not represent just one section of society or one group of pe…,561,[],"['rosscolquhoun', 'theSNP']"
RT @SkyNews: 'I am declaring that there is a climate emergency and Scotland will live up to our responsibility to tackle it' - First Minist…,2910,[],['SkyNews']
"That’s a wrap on #SNP19. Many thanks to all @eicc, our stage and sound teams, exhibitors and everyone in team @theSNP - staff, members and delegates. A brilliant weekend of policy, vision and inspiration.",273,['SNP19'],"['eicc', 'theSNP']"
RT @adamrmcvey: Today FM @NicolaSturgeon outlines new powers to tackle short term lets. This will give @Edinburgh_CC additional powers need…,158,[],"['adamrmcvey', 'NicolaSturgeon', 'Edinburgh_CC']"
Well done @RobynKGraham - proud of you! #AyrshireGirls https://t.co/OL5CKVC7Ic,63,['AyrshireGirls'],['RobynKGraham']
@CailynMcMahon @laurenoxleyx It was an excellent speech!,3,[],"['CailynMcMahon', 'LaurenOxleyx']"
"Meanwhile, in Scotland, @scotgov has announced continuing free tuition for EU students starting courses in 2020/21 https://t.co/RaYh24xm7A",2218,[],['scotgov']
"@KirstyStricklan @HannahB4LiviMP @DerekMackaySNP You’ve gone without me, Kirsty? What about the duet?",5,[],"['KirstyStricklan', 'HannahB4LiviMP', 'DerekMackaySNP']"
RT @IanBlackfordMP: Absolutely delighted @theSNP conference has voted overwhelmingly to endorse the economic case for independence. This is…,461,[],['theSNP']
RT @AlynSmith: Loving my new twitter pic! 😀🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺#EUelections2019 #ItsTime @theSNP @NicolaSturgeon @Christia_Allard @AileenMcLeodSNP @Ma…,295,"['EUelections2019', 'ItsTime']","['AlynSmith', 'theSNP', 'NicolaSturgeon', 'Christia_Allard', 'AileenMcLeodSNP']"
"Great debate at #SNP19 on economy and currency. Amendment urges progress as quickly as practicable, and six tests to ensure solid  foundation for decision are endorsed. We can move forward now with confidence to make the case for Scotland’s future in Scotland’s hands",417,['SNP19'],[]
"#Edinburgh, you are looking beautiful for #SNP19 https://t.co/m1nWmAtGCt",241,"['Edinburgh', 'SNP19']",[]
"RT @rosscolquhoun: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 @Feorlean opens #SNP19 in one of the most beautiful cities in the world, Edinburgh. https://t.co/mjYw0ZCDz4",64,['SNP19'],"['rosscolquhoun', 'Feorlean']"
RT @erikgeddes: Morning! Some more on that polling: An independence referendum would be too close to call - according to a stunning new…,93,[],['erikgeddes']
"Today’s @YouGov poll in @thetimes is amazing. 23 point lead for @theSNP in Westminster election, 24 point lead for @ScotParl and 25 point lead for Euro elections. And #Indy at 49%. Happy #SNP19",1832,"['Indy', 'SNP19']","['YouGov', 'thetimes', 'theSNP', 'ScotParl']"
RT @rosscolquhoun: 🇪🇺 The latest @thetimesscot @YouGov Euro poll:SNP: 40%Lab: 15%Brexit: 14%Con: 9%#SNP19,192,['SNP19'],"['rosscolquhoun', 'thetimesscot', 'YouGov']"
RT @rosscolquhoun: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 The latest @thetimesscot @YouGov poll on independence: Yes: 49%No: 51%#SNP19,235,['SNP19'],"['rosscolquhoun', 'thetimesscot', 'YouGov']"
RT @theSNP: 🚶‍♀️Stepping up @theSNP government achievements at #SNP19. 🔍 https://t.co/096nWLwH3U https://t.co/6rlI9CmRKt,782,['SNP19'],"['theSNP', 'theSNP']"
RT @JoshMennie: Who’s ready for #SNP19 conference? Here’s the view from my apartment in Edinburgh this evening 😘🏴󠁧󠁢󠁳󠁣󠁴󠁿 #ItsTime https://t.…,37,"['SNP19', 'ItsTime']",['JoshMennie']
@wgsaraband Tell your mum I said hi!,68,[],['wgsaraband']
RT @GermanAmbUK: Met with First Minister @NicolaSturgeon in Edinburgh today. Good to discuss Scottish perspectives on the current state of…,439,[],"['GermanAmbUK', 'NicolaSturgeon']"
RT @Fergoodness: Our pals in Scotland in Union have a poll out tonight ahead of @theSNP conference. Here’s the highlights: 👍🏼 19 point le…,353,[],"['Fergoodness', 'theSNP']"
A big thank you from me too @YouthLinkScot to all the young people who took part in #FMQTNextGeneration - and especially the Design Team who worked so hard to make it all happen. Well done all! https://t.co/gWsewm8G63,50,['FMQTNextGeneration'],['YouthLinkScot']
"RT @YouthLinkScot: “If you’ve got a big dream that you want to achieve in life, no matter how ridiculous someone else might think it is, do…",67,[],['YouthLinkScot']
@JLMurray17 @edinburghcastle @FIFAWWC @Kerr5Shelley @joolzstewart @ScotlandNT Great to see you and @LeeAlexander91 - best of luck for everything that lies ahead.,0,[],"['JLMurray17', 'edinburghcastle', 'FIFAWWC', 'Kerr5Shelley', 'joolzstewart', 'ScotlandNT', 'LeeAlexander91']"
"RT @FIFAWWC: An iconic trophy set in front of an iconic venue. Will the World Cup 🏆come back to Scotland on July 8th?Whatever the outcome,…",58,[],['FIFAWWC']
"RT @ScotlandNT: #SWNT patron @NicolaSturgeon joins @Kerr5Shelley, @LeeAlexander91 and @JLMurray17 to welcome the @FIFAWWC trophy to Scotlan…",39,['SWNT'],"['ScotlandNT', 'NicolaSturgeon', 'Kerr5Shelley', 'LeeAlexander91', 'JLMurray17', 'FIFAWWC']"
Delighted to join @Kerr5Shelley and @ScotlandNT women @edinburghcastle for the @FIFAWWC trophy tour. It’s a beautiful trophy and Hampden would be a great home for it for a few years! Good luck #SWNT https://t.co/TFG3z4HrMB,61,['SWNT'],"['Kerr5Shelley', 'ScotlandNT', 'edinburghcastle', 'FIFAWWC']"
"Brilliant film from the new @VoicesForScot campaign launched today...reminding us of all there is to be confident about in Scotland, and that to win #IndyRef2 we have to listen to those who voted No in 2014 but are now open to persuasion https://t.co/qMyUcZmJQZ",377,['IndyRef2'],['VoicesForScot']
"RT @VoicesForScot: Welcome to the #VoicesForScotland twitter account 🙂. We are the non-party, civic organisation established by @ScotConven…",187,['VoicesForScotland'],['VoicesForScot']
Best of luck to everyone sitting #SQAExams from today. https://t.co/jUruXS66qj,89,['SQAExams'],[]
"RT @GrayInGlasgow: French liberal party, UDI: Scotland welcome in the EU ""without delay &amp; without conditions"". ""Open the doors to our Scott…",569,[],['GrayInGlasgow']
RT @ScotNational: Tomorrow’s front page: It’s game on for indyref2 and we’ve got 17 pages of reaction + analysis! Plus all the details on o…,326,[],['ScotNational']
RT @LindaRiley8: I’m moving to Scotland - who’s joining me!?  https://t.co/g5iBZFKCZY,685,[],['LindaRiley8']
"@JackONeil90 @DouglasDaniel I beg your pardon?? Big sister, maybe... 😂",136,[],"['JackONeil90', 'DouglasDaniel']"
"RT @ScotConvention: Look out for some big news from the Scottish Independence Convention and the way forward, coming very soon#ScotRef #I…",108,['ScotRef'],['ScotConvention']
RT @JohnDouglasKemp: Delighted to be at Parliament to hear @NicolaSturgeon help celebrate the 50th birthday of that wonderful institution t…,37,[],"['JohnDouglasKemp', 'NicolaSturgeon']"
RT @YouthLinkScot: Who's tuning in tomorrow at 7pm to watch @ScotGovFM answer questions from children and young people in this year's #FMQT…,39,[],"['YouthLinkScot', 'ScotGovFM']"
RT @ScotNational: How you can help 👇https://t.co/xSXqkBYuxv,97,[],['ScotNational']
https://t.co/ZJUmuXvO11,1321,[],[]
RT @scvotweet: SCVO has welcomed plans announced by @NicolaSturgeon for a Citizens' Assembly to be established in Scotlandhttps://t.co/fCp…,108,[],"['scvotweet', 'NicolaSturgeon']"
RT @rosscolquhoun: Key takeaways from @NicolaSturgeon's statement:🏴󠁧󠁢󠁳󠁣󠁴󠁿 Independence Bill to go through parliament🙍‍♂️ 👩‍💼 @ScotGov to…,297,[],"['rosscolquhoun', 'NicolaSturgeon', 'scotgov']"
"RT @BBCPolitics: Scotland's First Minister Nicola Sturgeon says #IndyRef2 should happen before end of current parliament in 2021, saying it…",1146,['IndyRef2'],['BBCPolitics']
👇 https://t.co/wguTWwsiQT,1119,[],[]
Thanks @RazannahHussain to you and @JohnLoughton for being great hosts. #FMQTNextGeneration https://t.co/9K3eoBBimG,16,['FMQTNextGeneration'],"['RazannahHussain', 'JohnLoughton']"
Just been grilled by 100 young people as part of #FMQTNextGeneration - even tougher than the @scotparl version! Thanks to all the brilliant young people who took part. You can tune in to watch on Thurs at 7pm on @YouthLinkScot Facebook or @cisweb YouTube channel.,223,['FMQTNextGeneration'],"['ScotParl', 'YouthLinkScot', 'cisweb']"
"Very sorry to hear of the passing of Billy McNeill, a giant of Scottish football. The tributes from across the game today speak volumes about the affection in which he was held",403,[],[]
Wishing a very happy 50th birthday today to @OUScotland and @OpenUniversity - half a century of expanding minds and opening access to education for all. Here’s to the next 50 years and beyond. #OU50,129,['OU50'],"['OUScotland', 'OpenUniversity']"
"RT @ScotNational: We've lowered the paywall on today's editorial, so you can read why we're backing the First Minister.https://t.co/DmRPsp…",143,[],['ScotNational']
"RT @cisweb: The team is getting set up for tomorrow’s filming of #FMQTNextGeneration.We and our friends ⁦@YouthLinkScot⁩, along with all…",30,['FMQTNextGeneration'],"['cisweb', 'YouthLinkScot']"
RT @KeithBrownSNP: Tough choice to rank 6 excellent SNP candidates for European elections. Each one can help us fight a positive campaign t…,118,[],['KeithBrownSNP']
RT @scottishbktrust: Primary schools of the @FMReadChallenge! Will you put your primary school's young readers forward for the #FMReadChall…,44,[],"['scottishbktrust', 'FMReadChallenge']"
Sri Lanka remains in the thoughts of the world today after the horrors suffered on Easter Sunday. A loss of life on such a scale is beyond awful- and attacks on places of worship must be condemned by all.  https://t.co/m3eYkyHNrD,218,[],[]
So sorry to hear this @broon313. Louise Brown was an amazing woman and one of my earliest inspirations in @theSNP. She will be sadly missed. My love and thoughts are with Matt and all the family. https://t.co/vU7mVFkTrH,32,[],"['broon313', 'theSNP']"
RT @ScotGovFM: FM @NicolaSturgeon has wished everyone a happy and peaceful Easter https://t.co/HLffHpNeNT,319,[],"['ScotGovFM', 'NicolaSturgeon']"
"Horrifying news from Sri Lanka. My thoughts with the bereaved and injured, and all Sri Lankans at such a dark time. https://t.co/1JK3hhNR5T",245,[],[]
Wishing everyone a very happy Easter Sunday 🐣,161,[],[]
"RT @fidelmacook: My https://t.co/Umo54MzvzX: Fidelma Cook: Brexit - A story of greed, ineptitude, parochialism, arrogance and woeful errors…",140,[],['fidelmacook']
"If you’re looking for a great book to read over Easter, I recommend this one that I finished last night. Set in Oman, shortlisted for the international @ManBookerPrize and published by Scotland’s very own @sandstonepress , it’s a beautifully written and very moving story. https://t.co/jOguz8fHyo",310,[],['sandstonepress']
My article in today’s ⁦⁦@ScotNational⁩  on winning the economic case for independence.  https://t.co/KXSj7wwEsY,725,[],['ScotNational']
RT @ScotNational: Our front page exclusive: Nicola Sturgeon unveils her new vision for independence in major article for us as she urges me…,429,[],['ScotNational']
RT @GillianDoc: It was a pleasure to host the @_GlobalWIN delegation at @DataLabScotland in @BayesCentre after meeting FM @NicolaSturgeon t…,19,[],"['GillianDoc', '_GlobalWIN', 'DataLabScotland', 'BayesCentre', 'NicolaSturgeon']"
RT @foreigncorr1: My column today- This is why press freedom is under threat – and it’s getting worse in the West https://t.co/k31cqG0dac,42,[],['foreigncorr1']
"If you read nothing else today, read this letter Lyra McKee wrote to her 14 year old self. It is heartbreaking but life affirming...and leaves me wishing I’d had the chance to meet this brave young woman. RIP Lyra. https://t.co/YzIkdygfNC",3731,[],[]
@Southsidegrrrl @KirstyStricklan Yes you are!!,0,[],"['Southsidegrrrl', 'KirstyStricklan']"
@VonnSand @KirstyStricklan Exactly!,1,[],"['VonnSand', 'KirstyStricklan']"
@KatyLoudonSNP @KirstyStricklan I’m sorry to say that not *all* Ayrshire girls are good singers,0,[],"['KatyLoudonSNP', 'KirstyStricklan']"
@KirstyStricklan @Southsidegrrrl @IainR0bertson 😂,0,[],"['KirstyStricklan', 'Southsidegrrrl', 'IainR0bertson']"
@Suzemclaughlin @Southsidegrrrl @KirstyStricklan You lot better be careful what you wish for!,0,[],"['Suzemclaughlin', 'Southsidegrrrl', 'KirstyStricklan']"
@Southsidegrrrl @IainR0bertson @KirstyStricklan I’ll move the direct negative,0,[],"['Southsidegrrrl', 'IainR0bertson', 'KirstyStricklan']"
"@Southsidegrrrl @KirstyStricklan You really, really don’t.",0,[],"['Southsidegrrrl', 'KirstyStricklan']"
@KirstyStricklan It’s certainly not the latter...I wouldn’t inflict that on you!,4,[],['KirstyStricklan']
RT @AUKScot: We were delighted to host a #1000voices event today with special guest @NicolaSturgeon and a fabulous group of adoptive famili…,40,['1000voices'],"['AUKScot', 'NicolaSturgeon']"
Thanks so much @AUKScot - it was brilliant to meet everyone. #1000voices https://t.co/BqEKLukNDL,31,['1000voices'],['AUKScot']
"This is a very good blog by @S_A_Somerville. As both a #TransAlly and a proud feminist, I want us to understand and address the concerns being expressed, so we can build a Scotland where everyone feels safe and secure. https://t.co/lRyHbIeeCj",262,['TransAlly'],['S_A_Somerville']
"RT @TeamPelosi: To all women: know your power; be ready, you're in the arena. This is a tough venue. Know that it is important for women to…",4523,[],['TeamPelosi']
RT @UrbanRootsGLA: The North Toryglen Greenspace &amp; Active Travel Designs are live on our website until April 30th! Please take a look &amp; giv…,26,[],['UrbanRootsGLA']
"This is an excellent piece by @AndrewWilson about how we learn from the grave errors of the Brexiteers, build an inclusive case for independence and value the bonds of friendship that will always endure across our islands. Well worth a read. https://t.co/BTMnxvecnt",262,[],['AndrewWilson']
"Ian Hudghton has championed Scotland's cause in the European Parliament for over 20 years and I am sorry to see him go. Ian has been a passionate advocate for what the EU is and does for Scotland, and been a first-class parliamentarian. I wish him all the best. https://t.co/hQkyAtpiqg",265,[],[]
RT @UnionTyke: ⁦@ProspectUnion⁩ is very proud of its political neutrality - but we appreciate the value of having a political leader who is…,38,[],"['UnionTyke', 'ProspectUnion']"
RT @ScottishTUC: FM @NicolaSturgeon reiterates that government intervention in energy supply chains is critical for a carbon neutral econom…,40,[],"['ScottishTUC', 'NicolaSturgeon']"
RT @ScottishTUC: “I know this Congress will agree that Scotland wants no part of Theresa May’s hostile environment policy.  We will stand s…,78,[],['ScottishTUC']
"RT @theSNP: FM @NicolaSturgeon at #STUC19: ""Fair work is good for workers, good for wider society, and good for the businesses which promot…",49,['STUC19'],"['theSNP', 'NicolaSturgeon']"
RT @theSNP: First Minister @NicolaSturgeon: “A key mission of the new National Investment Bank will be to support the transition to carbon…,129,[],"['theSNP', 'NicolaSturgeon']"
"RT @theSNP: FM @NicolaSturgeon at #STUC19: ""I want to pay tribute to the courage, determination and persistence of women council workers in…",74,['STUC19'],"['theSNP', 'NicolaSturgeon']"
"RT @theSNP: First Minister @NicolaSturgeon at #stuc19: ""Scotland wants no part of Theresa May’s despicable hostile environment.We reject…",615,['stuc19'],"['theSNP', 'NicolaSturgeon']"
Happy Birthday @LiamMosson - have a great day.,7,[],['LiamMosson']
"“Scotland's health system is to be congratulated for a multi-year effort that has produced some of the largest population-wide reductions in surgical deaths ever documented."" https://t.co/yk2CfSilWO",1216,[],[]
RT @rosscolquhoun: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 “Glasgow Royal Infirmary ranked amongst world's top 100 hospitals” https://t.co/4J87YkFEpM,395,[],['rosscolquhoun']
RT @FionaHyslop: I have spoken with the French Embassy to extend the Scottish Government's shared sorrow following the fire at #NotreDame a…,288,['NotreDame'],['FionaHyslop']
Why Notre Dame will live again after devastating fire - ⁦@fidelmacook⁩  https://t.co/UMlieMEBYV,92,[],['fidelmacook']
RT @theSNP: 🏴󠁧󠁢󠁳󠁣󠁴󠁿🤝🇪🇺 @NicolaSturgeon: “One of the greatest ironies of the UK’s attempts to leave the EU in a quest to ‘take back control’…,381,[],"['theSNP', 'NicolaSturgeon']"
"RT @ewansc: New @instituteforgov Brexit report: ""the Prime Minister made bold promises to the Scottish First Minister on her first visit t…",170,[],"['ewansc', 'instituteforgov']"
RT @TheEveningTimes: .@NicolaSturgeon: Scotland should be a thriving and driving force within the EU https://t.co/uha93HXugW,212,[],"['theeveningtimes', 'NicolaSturgeon']"
RT @stuartgmcintyre: Scotland sets another record....unemployment rate now at its lowest since 1992 at 3.3%. Almost at its highest employme…,225,[],['stuartgmcintyre']
"This is truly devastating. What a cultural tragedy, not just for Paris and France, but for the world. #NotreDame  💔 https://t.co/dDp5LwwMxX",1671,['NotreDame'],[]
@janeswim My thoughts are with you.,0,[],['janeswim']
"RT @cnni: The Notre Dame Cathedral was completed in the 13th Century. It's one of Paris' most popular attractions, drawing an estimated 13…",1836,[],['cnni']
This is awful. Heartbreaking pictures. Let’s just hope it is brought under control safely and quickly. #NotreDame https://t.co/C1vnZKKqPY,516,['NotreDame'],[]
"This is really sad news about Malky McCormick. He was a character, an immense talent and a lovely man. RIP. https://t.co/RCVCe5uFNr",99,[],[]
RT @adamrmcvey: The SNP had a fantastic candidate &amp; a positive message. The Tories had a tired anti-SNP line &amp; made it all about Ruth David…,221,[],['adamrmcvey']
"Also, worth pointing out that the policy of ending no fault evictions has already been implemented in Scotland by @theSNP @scotgov - maybe if the Tories spent more time on the day job, they’d have done it already too. https://t.co/TTjEb7yiri",1036,[],"['theSNP', 'scotgov']"
RT @erikgeddes: 📺 ICYMI - which would be all too easy as it was not reported on @BBCBreakfast - 'no fault evictions' have already been remo…,232,[],"['erikgeddes', 'BBCBreakfast']"
"@LailaLalami Hi - just to let you know I loved The Other Americans. Great story, compelling characters and a timely reflection on issues of migration, identity and belonging. Thank you.",4,[],['LailaLalami']
Great piece by @DaniGaravelli1 on the rise of women’s football in Scotland. https://t.co/eEtW5wZSPD,89,[],['DaniGaravelli1']
Wishing a very happy #Vaisakhi to ⁦@sikhsinscotland⁩ and across the UK. #SikhVaisakhi #SikhHeritageMonth https://t.co/pugiwor93c,259,"['Vaisakhi', 'SikhVaisakhi', 'SikhHeritageMonth']",['sikhsinscotland']
That glimpse of blue sky making all the difference as I prepare to tackle the Saturday afternoon pile 😎 🌞  #Spring https://t.co/uG4AWJiyHa,107,['Spring'],[]
Great piece from ⁦@fidelmacook⁩ - whose clarity of insight and commentary on Brexit is always first class.  https://t.co/6rJdq6Emnk,579,[],['fidelmacook']
"RT @guardian: The Guardian front page, Saturday 13 April 2019: Give priority to Assange rape claim, Javid urged https://t.co/OZ3YeFP7sw",31,[],['guardian']
"@ItsMediaMike @McDonalds @BurgerKing Love it - tell her I’ll keep things ticking over until she’s ready! And if she’d like to visit parliament sometime and have a look at her future office, just let me know and I’ll be happy to arrange.",10,[],"['ItsMediaMike', 'McDonalds', 'BurgerKing']"
"RT @erikgeddes: An amazing result in #Leith for @robm2. @theSNP gain, Lab flop and  61.2% for pro independence parties. A straw in the…",99,['Leith'],"['erikgeddes', 'robm2', 'theSNP']"
RT @britainelects: Leith Walk (Edinburgh) result:SNP: 35.7% (+1.4)GRN: 25.5% (+5.9)LAB: 15.5% (-7.0)CON: 10.7% (-3.7)LDEM: 8.6% (+4.8…,388,[],['britainelects']
"Many congratulations to @robm2, new @theSNP councillor for #LeithWalk - fantastic result! https://t.co/fWtldg10u5",320,['LeithWalk'],"['robm2', 'theSNP']"
@keithmdunlop @scarykt Good luck with the new arrival!,1,[],"['keithmdunlop', 'scarykt']"
RT @Political_AlanS: I also asked the First Minister about what this delay will mean for her #indyref2 plans and her response to some membe…,117,['indyref2'],['Political_AlanS']
